,score
MARRIED,0.06948090344667435
PERRP,0.06862509995698929
PXHRUSL2,0.06845427304506302
PXMJOT,0.06788378953933716
PEJOBSCH,0.06716380268335342
PUJHCK4,0.06664273142814636
PRNAGPWS,0.06629613041877747
PEPAR1TYP,0.06581573188304901
PEJHWANT,0.06553537398576736
PECERT1,0.06520145386457443
PXIO1OCD,0.06517743319272995
PRFAMREL,0.06478621810674667
PUSLFPRX,0.06438180059194565
PEHRFTPT,0.06371811032295227
PEHRWANT,0.0613962858915329
PXHRACTT,0.06125032901763916
PXERNPER,0.060995444655418396
PUHROFF1,0.05875464901328087
PEERNHRY,0.05671797692775726
PRMARSTA,0.05594642087817192
PRIMIND1,0.0559428334236145
PXINWORK,0.05478610470890999
PRUNEDUR,0.05450833961367607
PXEDTRAI,0.05425085127353668
PXFINANC,0.05329883098602295
PUIOCK1,0.05281209945678711
PEAFEVER,0.05268578976392746
HXHNETST,0.05079377815127373
PEINHOME,0.0502813458442688
PEERNCOV,0.049933742731809616
USLFT,0.04971744492650032
PXJHWKO,0.04947822540998459
PXCONFER,0.04866289719939232
PRDISC,0.04832771047949791
PRHERNAL,0.04772438108921051
PULAY,0.04703769460320473
PUDWCK3,0.047005221247673035
PXHRRSN1,0.04609415680170059
PULAYAVR,0.04430791735649109
PUHRCK5,0.04292583838105202
PEUSESVC,0.041165173053741455
PELKM1,0.03923908621072769
PEMLR,0.03877541050314903
PRERELG,0.03825139254331589
PUHRCK7,0.038153667002916336
PULINENO,0.03668338060379028
PEIO2ICD,0.03637264296412468
PXPUBLISH,0.036278244107961655
PXDWAVR,0.03617997467517853
PRJOBSEA,0.034626930952072144
PXDISDRS,0.03279630094766617
PEDWAVL,0.03220057114958763
PXHOMIOT,0.030558981001377106
PXLKDUR,0.02930542826652527
PEERNLAB,0.028325408697128296
PEDWAVR,0.028148237615823746
PXGAMING,0.02633068338036537
PULKM5,0.021366164088249207
PXIO2COW,0.021160980686545372
PXJOBSCH,0.020207861438393593
PXJHWANT,0.01945406012237072
PUHRCK2,0.017736027017235756
PUJHCK2,0.016993090510368347
PXHRACT2,0.016110094264149666
PXDWWK,0.016071319580078125
PXDWAVL,0.015829289332032204
PUIO2MFG,0.014951358549296856
PXAUDIO,0.014819465577602386
PXSOCIAL,0.013342928141355515
PXDWLKWK,0.01322096399962902
PXDWLKO,0.012332729995250702
PXIO2OCD,0.010292857885360718
PTNMEMP2,0.009377826936542988
PTERNH1C,0.007227055262774229
PXVIDEO,0.007114512845873833
PRUNTYPE,0.006764564663171768
PXLKLL1O,0.006018179003149271
HXHOUSUT,0.005164938513189554
PXEGOVTS,0.003313575405627489
PEDWLKWK,0.0027580864261835814
PXLKM1,0.002259928733110428
