,score
PENETCK2,0.047260526567697525
PXHRRSN3,0.0472194142639637
PEHOMIOT,0.04704751446843147
PXAFWHN1,0.04675159230828285
PEERNRT,0.04662187397480011
PXCYC,0.045933376997709274
PEAFWHN1,0.04589021950960159
PXINHOME,0.04547416791319847
PXMJOT,0.04533316195011139
PRPTHRS,0.04481235519051552
PUSLFPRX,0.044676199555397034
PEEDUCA,0.044356897473335266
HXEVRHOM,0.04402847960591316
PEDESKTP,0.04363008216023445
PEPDEMP1,0.04346558079123497
PEERNLAB,0.043356891721487045
PXINWORK,0.043073881417512894
PTWK,0.04283779114484787
PELKDUR,0.04246380552649498
PUBUSCK2,0.04227627441287041
PUHRCK2,0.042266979813575745
PXSEX,0.04217291623353958
PRCOWPG,0.042080994695425034
PEDISOUT,0.04098537936806679
PUABSOT,0.04091582074761391
PRDTIND1,0.04031521826982498
PWPRMWGT,0.04023753106594086
PXTELEWK,0.040103863924741745
PESCHFT,0.04000953212380409
PXPDEMP2,0.0396675169467926
PESEX,0.03962664678692818
PULK,0.039417386054992676
PEIO1ICD,0.0392458513379097
PEHRAVL,0.03866265341639519
PXIO2COW,0.03859883174300194
PUBUS1,0.038554996252059937
PEFINANC,0.038045886904001236
PEPAR1,0.038021594285964966
PEINTRAV,0.037668678909540176
SCHOOL,0.037085141986608505
PXERNCOV,0.03664040565490723
GEDIV,0.036534424871206284
PRWKSTAT,0.03642621636390686
PTIO1OCD,0.03632397577166557
PUBUSCK3,0.03603048622608185
PXHRWANT,0.03595832735300064
PETELEWK,0.03549223020672798
PRCITSHP,0.03535950928926468
PECERT3,0.03505829721689224
PESOCIAL,0.03499435633420944
PXIO1COW,0.034943822771310806
PXHRRSN2,0.03487088158726692
PWSSWGT,0.034349970519542694
PUDWCK1,0.034320931881666183
PXIO1OCD,0.03412193804979324
PWCMPWGT,0.03377259895205498
PEERNHRY,0.03316411003470421
HXNOHM1,0.03315773233771324
PELKLL2O,0.0329829677939415
PEINSCHL,0.03289895877242088
PEEGOVTS,0.03271155804395676
PENLFACT,0.03239675238728523
PUJHCK1,0.03213369846343994
PEDIPGED,0.03189472854137421
PXDESKTP,0.03144899755716324
PEAFEVER,0.03102625161409378
PEUSESVC,0.030705401673913002
PXDISDRS,0.03027341514825821
PXDIPGED,0.03020993433892727
PEEDTRAI,0.030120614916086197
