,score
PUIODP2,0.27227678894996643
PEHRRSN2,0.27133360505104065
PUHRCK7,0.27115923166275024
PWPRMWGT,0.27035394310951233
PULKM2,0.2684100568294525
PUHRCK3,0.26547810435295105
PXHRFTPT,0.26462510228157043
PULAYCK1,0.2637178301811218
PEHRACTT,0.2632337510585785
PUHRCK2,0.2625254690647125
PTERN,0.26227980852127075
PRDTIND1,0.2610541582107544
PEDISDRS,0.26071757078170776
PELKLL2O,0.26064467430114746
PXEGOVTS,0.2587568759918213
PEPUBLISH,0.25842052698135376
PEERNHRY,0.2575325071811676
PEDWAVL,0.25643712282180786
PULK,0.2564329504966736
PUIO1MFG,0.2562917470932007
PELAYLK,0.25576719641685486
PUHRCK1,0.25427255034446716
PUJHCK1,0.25407472252845764
PUHRCK5,0.2523910105228424
PEHRUSL1,0.25104475021362305
PWCMPWGT,0.2505638003349304
PEINWORK,0.25033071637153625
PWSSWGT,0.2498147189617157
PESCHENR,0.24872064590454102
PULAY6M,0.2483280748128891
PTIO2OCD,0.24699221551418304
PUHRCK4,0.24481679499149323
PUHROT1,0.2437271773815155
PEERNHRO,0.24341386556625366
PXNLFJH,0.23963291943073273
PENLFACT,0.23952549695968628
PEAFWHN1,0.23796725273132324
PXSOCIAL,0.23735405504703522
PXPAR2,0.23373892903327942
PXDIPGED,0.231056809425354
PXCONFER,0.22963377833366394
PEAFWHN2,0.2291564643383026
PRWKSCH,0.2271425873041153
PEJHRSN,0.2258300930261612
PRDISC,0.22513365745544434
PUIODP1,0.2228618860244751
GESTFIPS,0.2225411832332611
PRDTOCC1,0.22212845087051392
PUABSOT,0.2220035344362259
HENOTV8,0.22148381173610687
PUHROFF1,0.2212032973766327
PUDIS1,0.2204514592885971
PULKAVR,0.21977347135543823
PEINSCHL,0.21866153180599213
PECYC,0.21842597424983978
PEGAMING,0.21823027729988098
PELKFTO,0.21794945001602173
PEINHOME,0.2157902866601944
GEREG,0.21459050476551056
PEDWWK,0.2143700271844864
PELKLWO,0.21428357064723969
PXPDEMP1,0.21380580961704254
PECERT1,0.2137186974287033
PRMARSTA,0.21255365014076233
MARRIED,0.21156784892082214
PRCITFLG,0.210724338889122
PEHRUSLT,0.20889456570148468
PRNLFSCH,0.20615407824516296
PEJOBSCH,0.2056216299533844
PXNMEMP1,0.20495189726352692
PETEXTIM,0.20300346612930298
PXTEXTIM,0.20060306787490845
PXNLFRET,0.20020249485969543
PEDWRSN,0.19592802226543427
PUJHCK5,0.1930941492319107
PXERNLAB,0.19210299849510193
PETELEWK,0.1903287023305893
PULAY,0.18704263865947723
PEDWWNTO,0.18700014054775238
PULKPS1,0.18642474710941315
PEHRUSL2,0.18506385385990143
PESPOUSE,0.18081146478652954
PXNMEMP2,0.17876511812210083
PXEMAIL,0.17443406581878662
PEAFWHN4,0.17382197082042694
PERRP,0.17302267253398895
PEMLR,0.1698618233203888
PXHRACT2,0.1664399355649948
PRWNTJOB,0.16357919573783875
PXRET1,0.16297195851802826
PENLFRET,0.16272051632404327
PESCHFT,0.16150794923305511
PUJHCK3,0.16025540232658386
PXAUDIO,0.1599857360124588
PEERNLAB,0.15704695880413055
PRDTOCC2,0.15638083219528198
PRNAGPWS,0.1562647819519043
PXDWRSN,0.15363819897174835
PRSJMJ,0.15346455574035645
PEAFEVER,0.15194594860076904
PRJOBSEA,0.15111574530601501
PXHOMIOT,0.1506069451570511
GEDIV,0.1499386578798294
PRFTLF,0.14765578508377075
PXPDEMP2,0.14742374420166016
PRNAGWS,0.14683318138122559
PEIO2COW,0.1446147859096527
PXSCHLVL,0.1417454332113266
PELKM1,0.14148378372192383
PXNLFACT,0.14123369753360748
PEEDUCA,0.13779762387275696
HENOHM9,0.13762269914150238
PUDWCK5,0.13726066052913666
PXDWWK,0.12939295172691345
PULINENO,0.1280803382396698
PULKM3,0.1255207359790802
PUDWCK1,0.12388525903224945
PEDW4WK,0.1211569532752037
PUBUSCK3,0.11703167110681534
PESEX,0.11656153202056885
PULKDK1,0.11610054969787598
PUSLFPRX,0.11390125006437302
PEJHWANT,0.11145661026239395
PELKDUR,0.11051620543003082
PEDIPGED,0.10941547900438309
PUDWCK4,0.09992633014917374
PXVIDEO,0.09857148677110672
PXUSESVC,0.09798185527324677
PEHRFTPT,0.09764889627695084
PXLAYFTO,0.09657243639230728
PXDISDRS,0.09585226327180862
PXFINANC,0.09350182861089706
PEDWLKWK,0.09226173162460327
PXHRRSN1,0.09092649072408676
PULKPS2,0.09072969853878021
PXDWWNTO,0.08902028203010559
PUDWCK2,0.08816780894994736
PRPERTYP,0.08747304230928421
PXMJOT,0.0858006477355957
PULAYDT,0.08220447599887848
PTWK,0.08042813092470169
PRERELG,0.07960724830627441
PELAYDUR,0.0791487991809845
PELKAVL,0.07692702114582062
PXGAMING,0.0699082762002945
PXECOMME,0.06970536708831787
PXMLR,0.06400957703590393
PXDWLKWK,0.06382414698600769
PEMJOT,0.06088609993457794
PXTELEWK,0.060273975133895874
PXJOBSCH,0.04850952327251434
PUBUSCK2,0.04849554970860481
PEDWLKO,0.04787800833582878
PULKM5,0.04759654775261879
PXDWAVL,0.044485483318567276
PXSCHFT,0.043661944568157196
PULKM6,0.04346288740634918
PTERNH1C,0.03941786661744118
PXLAYDUR,0.03376156836748123
PXLKLWO,0.028431905433535576
PXABSRSN,0.027193333953619003
PUJHDP1O,0.022906655445694923
PUIO2MFG,0.019131731241941452
PXHRAVL,0.018540507182478905
PTOT,0.018013833090662956
PXDWAVR,0.01541962195187807
PXLKLL1O,0.015128547325730324
PXHRUSL2,0.014839875511825085
PXLAYLK,0.01129092462360859
HUBUSL4,0.010563013143837452
PRUNTYPE,0.009016606025397778
PTHR,0.0050576962530612946
