,score
PEHRRSN3,0.1716078370809555
PUHRCK3,0.1710190773010254
PRHERNAL,0.17084230482578278
HXPSPRE1,0.17051279544830322
PESCHLVL,0.17044514417648315
PESCHFT,0.1698375791311264
PUBUS2OT,0.16931556165218353
PEDISPHY,0.1690348982810974
PUSLFPRX,0.1685265749692917
PTERNH1O,0.16809789836406708
PXJHRSN,0.16769888997077942
PURETOT,0.16768424212932587
HXDESKTP,0.1669410765171051
PEDWWNTO,0.16648076474666595
PXVOICEA,0.1661122441291809
PXIO1OCD,0.16363336145877838
PEDW4WK,0.16182316839694977
PEHRACT1,0.16093331575393677
PXNMEMP2,0.16072803735733032
PEDIPGED,0.1584647297859192
PEHRUSL1,0.1581638902425766
PUIODP1,0.15813325345516205
PULKM3,0.15772195160388947
PRDTCOW1,0.15620070695877075
PEVOICEA,0.1552698016166687
PXPDEMP2,0.15464624762535095
PUHRCK4,0.15452925860881805
PEMPHONE,0.15436339378356934
PXAFEVER,0.15420910716056824
PXDWWNTO,0.15407845377922058
PWCMPWGT,0.15303733944892883
PRWNTJOB,0.15236392617225647
PXNLFRET,0.15198779106140137
PEHRUSLT,0.15183693170547485
PUHROT1,0.1516590714454651
PEWEARAB,0.1513243168592453
PEFINANC,0.15113137662410736
PEERNHRY,0.14936406910419464
PEERNHRO,0.14831921458244324
PXAFWHN1,0.14822399616241455
PXDWAVL,0.1475730836391449
PXPDEMP1,0.146637424826622
PXTEXTIM,0.1464744210243225
PEPAR2,0.1461225301027298
PXCERT2,0.14589223265647888
PRFAMNUM,0.14578905701637268
PRABSREA,0.14576944708824158
PEDISEYE,0.1454489380121231
PXPAR1TYP,0.14496102929115295
PEVIDEO,0.14451611042022705
PRDTIND1,0.14427530765533447
PWVETWGT,0.1439003050327301
HENOHM3,0.14382986724376678
PEPAR2TYP,0.14262829720973969
PETEXTIM,0.1416800171136856
PRJOBSEA,0.14167389273643494
PULAYDT,0.14097867906093597
PRCITFLG,0.1407308727502823
PEPUBLISH,0.14052961766719818
PRDTOCC1,0.13969877362251282
PTERNWA,0.13803210854530334
PEEDUCA,0.13772323727607727
PUJHCK5,0.13730040192604065
PEJHRSN,0.1364951878786087
PTNMEMP1,0.13582220673561096
PXHRUSLT,0.13518063724040985
PEHRWANT,0.1350826919078827
PUDWCK4,0.1346888393163681
PEEMAIL,0.1338825225830078
PRFAMREL,0.13354887068271637
PETELEWK,0.13305886089801788
PREMPHRS,0.13282984495162964
PXJHWANT,0.1327926218509674
PWPRMWGT,0.1327694058418274
PEDWRSN,0.13061252236366272
PEDWWK,0.13046783208847046
PXNLFJH,0.13038146495819092
PRWERNAL,0.1302846372127533
PEJHWKO,0.12933990359306335
PEUSESVC,0.12838353216648102
PXSCHLVL,0.12824802100658417
PUHRCK7,0.12734125554561615
PEMJNUM,0.12730489671230316
PXAFNOW,0.12635387480258942
HXTABLET,0.12474619597196579
PEAFWHN1,0.12438011169433594
HXMPHONE,0.12329786270856857
PESCHENR,0.12306980043649673
HXDEVSTA,0.12201516330242157
PULINENO,0.12182025611400604
PESPOUSE,0.12180648744106293
PXDWRSN,0.12170350551605225
PEDISDRS,0.11923340708017349
PENLFACT,0.11833695322275162
PULKDK1,0.11781585961580276
PEGAMING,0.11717171221971512
PRHRUSL,0.11639348417520523
HXWEARAB,0.11602327227592468
PXLKLWO,0.11571566760540009
PUIOCK2,0.11497694998979568
PXHRWANT,0.11451777815818787
HXINTRAV,0.11446128785610199
PEHRFTPT,0.11361813545227051
PXHRRSN3,0.1131146103143692
PXPAR1,0.11285213381052017
HENOHM10,0.11126891523599625
PRUNEDUR,0.1109599769115448
PRDTOCC2,0.10897412896156311
PULKM5,0.1085641160607338
PEPAR1,0.1077912375330925
PEINHOME,0.10722175985574722
PXLKLL2O,0.1062401682138443
PXDW4WK,0.10623924434185028
PUJHCK2,0.10618330538272858
HEINHOME,0.10525520890951157
PULAY,0.10523544996976852
PXDIPGED,0.10428089648485184
PUJHCK1,0.10338951647281647
PXERNPER,0.10318899154663086
PXLKAVL,0.10312053561210632
PRPERTYP,0.10297907143831253
PXJOBSCH,0.10193935036659241
PRERELG,0.10122653096914291
PEMJOT,0.10084492713212967
PRNAGPWS,0.10033102333545685
PEERNWKP,0.09981746971607208
PUBUSCK1,0.09892011433839798
PXEDTRAI,0.09838452190160751
PXIO1COW,0.09791155159473419
PXNLFACT,0.09629779309034348
PTIO2OCD,0.09290947020053864
HENOHM6,0.09212779253721237
PXABSPDO,0.09111327677965164
PXERNLAB,0.09060775488615036
PXESRVCS,0.08747290819883347
PRFTLF,0.08609061688184738
PERRP,0.08448375761508942
PELKLWO,0.0829038992524147
PXHRRSN1,0.08086791634559631
PRSJMJ,0.08076874911785126
PXHOMIOT,0.08052331209182739
PESEX,0.08019497990608215
PXAUDIO,0.07622849941253662
PULAYAVR,0.07494201511144638
PXEMAIL,0.0748351663351059
PTERNH1C,0.07411164045333862
PEECOMME,0.07400842010974884
PUJHCK3,0.07160400599241257
PRMARSTA,0.07142361253499985
PUBUSCK3,0.07097628712654114
PUNLFCK1,0.0709422379732132
PXDISOUT,0.07037829607725143
PXDISDRS,0.06891550868749619
PXDWWK,0.06663794070482254
PXPUBLISH,0.06658156961202621
PXRET1,0.06643224507570267
PULKAVR,0.06506828963756561
PEAFWHN4,0.06412550061941147
PEERNUOT,0.06392666697502136
PULAYCK1,0.05792412906885147
PULKPS2,0.056528542190790176
PENLFRET,0.056351739913225174
PUHRCK5,0.05498842895030975
PXSPOUSE,0.054574139416217804
PULKDK2,0.05216022580862045
PXEGOVTS,0.05199079215526581
PUJHCK4,0.05146385356783867
PEMLR,0.05140039697289467
PRAGNA,0.04523128271102905
PXIO2COW,0.04484802111983299
PXEGOODS,0.04482343792915344
USLFT,0.04190879687666893
PXGAMING,0.04112684726715088
PXHRACT2,0.039554812014102936
PXABSRSN,0.03641846403479576
PXNMEMP1,0.034685131162405014
PXFINANC,0.03449185565114021
HUBUSL3,0.034086257219314575
HEEVRHOM,0.027824807912111282
PEIO2ICD,0.02705290913581848
PXIO2ICD,0.02436736226081848
PUDWCK5,0.020609885454177856
PUDWCK2,0.018242955207824707
PXLAYDUR,0.01613033562898636
PXDWAVR,0.014898715540766716
PULAYCK3,0.0085462536662817
HUTYPB,0.00834744144231081
PEDWLKWK,0.007987184450030327
PTHR,0.0065374658443033695
PULKM6,0.002952758688479662
