,score
PEABSPDO,0.05736418068408966
PUJHDP1O,0.05402671545743942
PRWNTJOB,0.05399731919169426
PREMPHRS,0.05342167615890503
PUBUSCK3,0.05297316983342171
PRWKSTAT,0.05229285731911659
PUJHCK3,0.049186814576387405
PXEMAIL,0.044947825372219086
PXLKM1,0.04467102885246277
PXMJNUM,0.04381399601697922
PXESRVCS,0.04380301013588905
PEMJOT,0.043697550892829895
PXHRACTT,0.04236351326107979
PXFINANC,0.04138592258095741
USLFT,0.03911062330007553
PXDWAVL,0.038813430815935135
PXTEXTIM,0.03587816655635834
PXHOMIOT,0.032468147575855255
PXDWLKWK,0.030471447855234146
PUDWCK1,0.029554009437561035
PXDISOUT,0.027979431673884392
PRFTLF,0.023125112056732178
PXIO2COW,0.022949352860450745
PRDTIND2,0.019731013104319572
PULAYCK1,0.017524460330605507
PRDTOCC2,0.01527694333344698
PRPERTYP,0.01516892109066248
PULKPS2,0.014887257479131222
PXUSESVC,0.01434880681335926
PXLKFTO,0.012761932797729969
PXCONFER,0.011876038275659084
HUBUSL4,0.008912262506783009
PXLAYFTO,0.0088187912479043
PELKAVL,0.008792433887720108
PXLKDUR,0.007282381411641836
PTNMEMP2,0.005701985210180283
PXHRACT2,0.005408161319792271
HXHOUSUT,0.004538645502179861
PXDW4WK,0.002706316066905856
